Filename;Filetype;DTX_VERSION;Width;Height;Mipmaps Used;DTX Flags;DTX_PREFER4444;DTX_NOSYSCACHE;DTX_SECTIONSFIXED;DTX_MIPSALLOCED;DTX_PREFER16BIT;DTX_FULLBRITE;DTX_LUMBUMPMAP;DTX_BUMPMAP;DTX_CUBEMAP;DTX_32BITSYSCOPY;DTX_PREFER5551;Unknown;Surface Flag;Texture Group;BPP;Non S3TC Offset;UI Mipmap Offset;Texture Priority;Detail Scale;Detail Angle;Command String;Light String
attachments\skins\baron_action_hat.dtx;0;DTX_VERSION_LT2;128;128;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;3;BPP_S3TC_DXT1;0;0;0;0.0;0;;
attachments\skins\baron_formal_hat.dtx;0;DTX_VERSION_LT2;128;128;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;3;BPP_S3TC_DXT1;0;0;0;0.0;0;;
attachments\skins\broom.dtx;0;DTX_VERSION_LT2;128;128;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;3;BPP_S3TC_DXT1;0;0;0;0.0;0;;
attachments\skins\cigarette.dtx;0;DTX_VERSION_LT2;64;64;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;3;BPP_S3TC_DXT1;0;0;0;0.0;0;;
attachments\skins\cosmonaut_action_helmet.dtx;0;DTX_VERSION_LT2;128;128;4;'1000100000000000;DTX_PREFER4444 ;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;3;BPP_S3TC_DXT5;0;0;0;0.0;0;;
attachments\skins\coverall_attachments.dtx;0;DTX_VERSION_LT2;128;128;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;3;BPP_8P;0;0;0;0.0;0;;
attachments\skins\disguise.dtx;0;DTX_VERSION_LT2;128;128;4;'1000100000000000;DTX_PREFER4444 ;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;3;BPP_32;0;0;0;0.0;0;;
attachments\skins\featherduster.dtx;0;DTX_VERSION_LT2;128;128;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;3;BPP_S3TC_DXT1;0;0;0;0.0;0;;
attachments\skins\femaleglasses.dtx;0;DTX_VERSION_LT2;64;64;4;'1000100000000000;DTX_PREFER4444 ;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;3;BPP_32;0;0;0;0.0;0;;
attachments\skins\frogman_action_gear.dtx;0;DTX_VERSION_LT2;128;128;4;'1000100000000000;DTX_PREFER4444 ;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;3;BPP_32;0;0;0;0.0;0;;
attachments\skins\german_action_attachments.dtx;0;DTX_VERSION_LT2;256;256;4;'1000100000000000;DTX_PREFER4444 ;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;0;BPP_32;0;0;0;0.0;0;;
attachments\skins\german_casual_hair.dtx;0;DTX_VERSION_LT2;128;128;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;3;BPP_S3TC_DXT5;0;0;0;0.0;0;;
attachments\skins\headset.dtx;0;DTX_VERSION_LT2;64;64;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;3;BPP_S3TC_DXT1;0;0;0;0.0;0;;
attachments\skins\heli_a1.dtx;0;DTX_VERSION_LT2;16;16;1;'1000100000000000;DTX_PREFER4444 ;;DTX_SECTIONSFIXED ;;;;;;;;;0;20;0;BPP_32;0;0;0;0.0;0;;
attachments\skins\heli_a2.dtx;0;DTX_VERSION_LT2;16;16;1;'1000100000000000;DTX_PREFER4444 ;;DTX_SECTIONSFIXED ;;;;;;;;;0;20;0;BPP_32;0;0;0;0.0;0;;
attachments\skins\hero_scuba_gear.dtx;0;DTX_VERSION_LT2;256;256;4;'1000100000000000;DTX_PREFER4444 ;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;3;BPP_8P;0;0;0;0.0;0;;
attachments\skins\lily.dtx;0;DTX_VERSION_LT2;128;128;4;'1000100000000000;DTX_PREFER4444 ;;DTX_SECTIONSFIXED ;;;;;;;;;0;73;3;BPP_32;0;0;0;0.0;0;"alpharef 96;";
attachments\skins\monkeymask.dtx;0;DTX_VERSION_LT2;256;256;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;30;0;BPP_32;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0007.dtx;
attachments\skins\moroccanagent_action_fez.dtx;0;DTX_VERSION_LT2;128;128;4;'1000100000000000;DTX_PREFER4444 ;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;3;BPP_S3TC_DXT1;0;0;0;0.0;0;;
attachments\skins\nerd_glasses.dtx;0;DTX_VERSION_LT2;64;64;4;'1000100000000000;DTX_PREFER4444 ;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;3;BPP_8P;0;0;0;0.0;0;;
attachments\skins\overcoatagent_action_hat.dtx;0;DTX_VERSION_LT2;64;64;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;3;BPP_8P;0;0;0;0.0;0;;
attachments\skins\parachute.dtx;0;DTX_VERSION_LT2;256;256;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;3;BPP_S3TC_DXT1;0;0;0;0.0;0;;
attachments\skins\paratrooper_goggles.dtx;0;DTX_VERSION_LT2;64;64;4;'1000100000000000;DTX_PREFER4444 ;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;3;BPP_8P;0;0;0;0.0;0;;
attachments\skins\pilot_hat.dtx;0;DTX_VERSION_LT2;128;128;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;3;BPP_S3TC_DXT1;0;0;0;0.0;0;;
attachments\skins\rag.dtx;0;DTX_VERSION_LT2;64;128;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;0;BPP_32;0;0;0;0.0;0;;
attachments\skins\stasiguard_action_hat.dtx;0;DTX_VERSION_LT2;128;128;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;3;BPP_S3TC_DXT1;0;0;0;0.0;0;;
attachments\skins\trainconducterhat.dtx;0;DTX_VERSION_LT2;64;64;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;3;BPP_S3TC_DXT1;0;0;0;0.0;0;;
chars\skins\baroness_action.dtx;0;DTX_VERSION_LT2;512;512;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;3;BPP_S3TC_DXT1;1;0;0;0.0;0;;
chars\skins\baroness_action_head.dtx;0;DTX_VERSION_LT2;256;256;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;3;BPP_S3TC_DXT1;1;0;0;0.0;0;;
chars\skins\baroness_winter.dtx;0;DTX_VERSION_LT2;512;512;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;3;BPP_S3TC_DXT1;1;0;0;0.0;0;;
chars\skins\baroness_winter_head.dtx;0;DTX_VERSION_LT2;256;256;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;3;BPP_S3TC_DXT1;1;0;0;0.0;0;;
chars\skins\baron_action.dtx;0;DTX_VERSION_LT2;512;512;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;3;BPP_S3TC_DXT1;1;0;0;0.0;0;;
chars\skins\baron_action_head.dtx;0;DTX_VERSION_LT2;256;256;4;'1000100000000000;DTX_PREFER4444 ;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;3;BPP_S3TC_DXT3;1;0;0;0.0;0;;
chars\skins\baron_formal.dtx;0;DTX_VERSION_LT2;512;512;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;3;BPP_S3TC_DXT1;1;0;0;0.0;0;;
chars\skins\baron_formal_head.dtx;0;DTX_VERSION_LT2;256;256;4;'1000100000000000;DTX_PREFER4444 ;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;3;BPP_S3TC_DXT3;1;0;0;0.0;0;;
chars\skins\butler_action.dtx;0;DTX_VERSION_LT2;256;256;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;3;BPP_S3TC_DXT1;0;0;0;0.0;0;;
chars\skins\butler_action_head.dtx;0;DTX_VERSION_LT2;256;256;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;3;BPP_S3TC_DXT1;1;0;0;0.0;0;;
chars\skins\cosmonaut_action.dtx;0;DTX_VERSION_LT2;256;256;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;3;BPP_S3TC_DXT1;0;0;0;0.0;0;;
chars\skins\cosmonaut_action_blue.dtx;0;DTX_VERSION_LT2;256;256;4;'0000100000000001;;;DTX_SECTIONSFIXED ;;;;;;;;DTX_PREFER5551 ;0;0;3;BPP_S3TC_DXT1;0;0;0;0.0;0;;
chars\skins\cosmonaut_action_head.dtx;0;DTX_VERSION_LT2;256;256;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;3;BPP_S3TC_DXT1;1;0;0;0.0;0;;
chars\skins\cosmonaut_action_head1.dtx;0;DTX_VERSION_LT2;256;256;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;3;BPP_S3TC_DXT1;1;0;0;0.0;0;;
chars\skins\cosmonaut_action_head2.dtx;0;DTX_VERSION_LT2;256;256;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;3;BPP_S3TC_DXT1;1;0;0;0.0;0;;
chars\skins\cosmonaut_action_head3.dtx;0;DTX_VERSION_LT2;256;256;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;3;BPP_S3TC_DXT1;0;0;0;0.0;0;;
chars\skins\dockguard_action.dtx;0;DTX_VERSION_LT2;256;256;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;3;BPP_S3TC_DXT1;0;0;0;0.0;0;;
chars\skins\dockguard_action_head.dtx;0;DTX_VERSION_LT2;256;256;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;3;BPP_S3TC_DXT1;1;0;0;0.0;0;;
chars\skins\dockguard_action_head1.dtx;0;DTX_VERSION_LT2;256;256;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;3;BPP_S3TC_DXT1;1;0;0;0.0;0;;
chars\skins\dockguard_action_head2.dtx;0;DTX_VERSION_LT2;256;256;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;3;BPP_S3TC_DXT1;1;0;0;0.0;0;;
chars\skins\dockguard_style2.dtx;0;DTX_VERSION_LT2;256;256;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;3;BPP_S3TC_DXT1;0;0;0;0.0;0;;
chars\skins\dockguard_style2_head.dtx;0;DTX_VERSION_LT2;256;256;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;3;BPP_S3TC_DXT1;1;0;0;0.0;0;;
chars\skins\dockguard_style2_head1.dtx;0;DTX_VERSION_LT2;256;256;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;3;BPP_S3TC_DXT1;1;0;0;0.0;0;;
chars\skins\dockguard_style2_head2.dtx;0;DTX_VERSION_LT2;256;256;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;3;BPP_S3TC_DXT1;1;0;0;0.0;0;;
chars\skins\doctor_action.dtx;0;DTX_VERSION_LT2;256;256;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;3;BPP_S3TC_DXT1;0;0;0;0.0;0;;
chars\skins\doctor_action_head.dtx;0;DTX_VERSION_LT2;256;256;4;'1000100000000000;DTX_PREFER4444 ;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;3;BPP_S3TC_DXT3;0;0;0;0.0;0;;
chars\skins\dog_action.dtx;0;DTX_VERSION_LT2;256;256;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;3;BPP_S3TC_DXT1;0;0;0;0.0;0;;
chars\skins\eliteasian_action.dtx;0;DTX_VERSION_LT2;256;256;4;'1000100000000000;DTX_PREFER4444 ;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;3;BPP_32;0;0;0;0.0;0;;
chars\skins\eliteasian_action_head.dtx;0;DTX_VERSION_LT2;256;256;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;3;BPP_S3TC_DXT1;1;0;0;0.0;0;;
chars\skins\eliteblack_action.dtx;0;DTX_VERSION_LT2;256;256;4;'1000100000000000;DTX_PREFER4444 ;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;0;BPP_32;0;0;0;0.0;0;;
chars\skins\eliteblack_action_head.dtx;0;DTX_VERSION_LT2;256;256;4;'1000100000000000;DTX_PREFER4444 ;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;3;BPP_32;0;0;0;0.0;0;;
chars\skins\elitewhite_action.dtx;0;DTX_VERSION_LT2;256;256;4;'1000100000000000;DTX_PREFER4444 ;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;3;BPP_32;0;0;0;0.0;0;;
chars\skins\elitewhite_action_head.dtx;0;DTX_VERSION_LT2;256;256;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;3;BPP_S3TC_DXT1;1;0;0;0.0;0;;
chars\skins\euroagent_action.dtx;0;DTX_VERSION_LT2;256;256;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;3;BPP_S3TC_DXT1;0;0;0;0.0;0;;
chars\skins\euroagent_action_head.dtx;0;DTX_VERSION_LT2;256;256;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;3;BPP_S3TC_DXT1;1;0;0;0.0;0;;
chars\skins\euroagent_action_head1.dtx;0;DTX_VERSION_LT2;256;256;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;3;BPP_S3TC_DXT1;1;0;0;0.0;0;;
chars\skins\euroagent_action_head2.dtx;0;DTX_VERSION_LT2;256;256;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;3;BPP_S3TC_DXT1;1;0;0;0.0;0;;
chars\skins\femalebystander_action.dtx;0;DTX_VERSION_LT2;256;256;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;3;BPP_S3TC_DXT1;0;0;0;0.0;0;;
chars\skins\femalebystander_action_head.dtx;0;DTX_VERSION_LT2;128;128;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;3;BPP_S3TC_DXT1;0;0;0;0.0;0;;
chars\skins\femalebystander_action_head2.dtx;0;DTX_VERSION_LT2;128;128;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;3;BPP_S3TC_DXT1;0;0;0;0.0;0;;
chars\skins\femalebystander_action_head3.dtx;0;DTX_VERSION_LT2;128;128;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;3;BPP_S3TC_DXT1;0;0;0;0.0;0;;
chars\skins\femalebystander_action_head4.dtx;0;DTX_VERSION_LT2;128;128;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;3;BPP_S3TC_DXT1;0;0;0;0.0;0;;
chars\skins\femalebystander_action_head5.dtx;0;DTX_VERSION_LT2;128;128;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;3;BPP_S3TC_DXT1;0;0;0;0.0;0;;
chars\skins\femalebystander_action_style2.dtx;0;DTX_VERSION_LT2;256;256;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;3;BPP_S3TC_DXT1;0;0;0;0.0;0;;
chars\skins\femalebystander_action_style3.dtx;0;DTX_VERSION_LT2;256;256;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;3;BPP_S3TC_DXT1;0;0;0;0.0;0;;
chars\skins\femalebystander_action_style4.dtx;0;DTX_VERSION_LT2;256;256;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;3;BPP_S3TC_DXT1;0;0;0;0.0;0;;
chars\skins\femalebystander_action_style5.dtx;0;DTX_VERSION_LT2;256;256;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;3;BPP_S3TC_DXT1;0;0;0;0.0;0;;
chars\skins\femalebystander_formal.dtx;0;DTX_VERSION_LT2;256;256;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;3;BPP_S3TC_DXT1;0;0;0;0.0;0;;
chars\skins\femalebystander_formal_blk.dtx;0;DTX_VERSION_LT2;256;256;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;3;BPP_S3TC_DXT1;0;0;0;0.0;0;;
chars\skins\femalebystander_formal_green.dtx;0;DTX_VERSION_LT2;256;256;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;3;BPP_S3TC_DXT1;0;0;0;0.0;0;;
chars\skins\femalebystander_formal_head.dtx;0;DTX_VERSION_LT2;128;128;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;3;BPP_S3TC_DXT1;0;0;0;0.0;0;;
chars\skins\femalebystander_formal_head1.dtx;0;DTX_VERSION_LT2;128;128;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;3;BPP_S3TC_DXT1;0;0;0;0.0;0;;
chars\skins\femalebystander_formal_head2.dtx;0;DTX_VERSION_LT2;128;128;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;3;BPP_S3TC_DXT1;0;0;0;0.0;0;;
chars\skins\femalebystander_formal_head3.dtx;0;DTX_VERSION_LT2;128;128;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;3;BPP_S3TC_DXT1;0;0;0;0.0;0;;
chars\skins\femalebystander_formal_head4.dtx;0;DTX_VERSION_LT2;128;128;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;3;BPP_S3TC_DXT1;0;0;0;0.0;0;;
chars\skins\femalebystander_formal_pink.dtx;0;DTX_VERSION_LT2;256;256;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;3;BPP_S3TC_DXT1;0;0;0;0.0;0;;
chars\skins\femalebystander_formal_tan.dtx;0;DTX_VERSION_LT2;256;256;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;3;BPP_S3TC_DXT1;0;0;0;0.0;0;;
chars\skins\femalebystander_lowrank.dtx;0;DTX_VERSION_LT2;256;256;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;3;BPP_32;0;0;0;0.0;0;;
chars\skins\femalebystander_lowrank_head.dtx;0;DTX_VERSION_LT2;256;256;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;3;BPP_32;0;0;0;0.0;0;;
chars\skins\femalebystander_style2.dtx;0;DTX_VERSION_LT2;256;256;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;0;BPP_S3TC_DXT1;0;0;0;0.0;0;;
chars\skins\femalebystander_style2_head.dtx;0;DTX_VERSION_LT2;128;128;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;0;BPP_S3TC_DXT1;0;0;0;0.0;0;;
chars\skins\femalebystander_style4.dtx;0;DTX_VERSION_LT2;256;256;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;0;BPP_S3TC_DXT1;0;0;0;0.0;0;;
chars\skins\femalebystander_style4_head.dtx;0;DTX_VERSION_LT2;128;128;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;0;BPP_S3TC_DXT1;0;0;0;0.0;0;;
chars\skins\femalebystander_winter.dtx;0;DTX_VERSION_LT2;256;256;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;3;BPP_S3TC_DXT1;1;0;0;0.0;0;;
chars\skins\femalebystander_winter_head.dtx;0;DTX_VERSION_LT2;128;128;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;3;BPP_S3TC_DXT1;0;0;0;0.0;0;;
chars\skins\femalebystander_winter_yellow.dtx;0;DTX_VERSION_LT2;256;256;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;3;BPP_S3TC_DXT1;0;0;0;0.0;0;;
chars\skins\frogman_action.dtx;0;DTX_VERSION_LT2;256;256;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;3;BPP_S3TC_DXT1;0;0;0;0.0;0;;
chars\skins\frogman_action_head.dtx;0;DTX_VERSION_LT2;256;256;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;3;BPP_S3TC_DXT1;1;0;0;0.0;0;;
chars\skins\frogman_action_head1.dtx;0;DTX_VERSION_LT2;256;256;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;3;BPP_S3TC_DXT1;1;0;0;0.0;0;;
chars\skins\frogman_action_head2.dtx;0;DTX_VERSION_LT2;256;256;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;3;BPP_S3TC_DXT1;1;0;0;0.0;0;;
chars\skins\german_action.dtx;0;DTX_VERSION_LT2;512;512;4;'1000100000000000;DTX_PREFER4444 ;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;3;BPP_S3TC_DXT3;1;0;0;0.0;0;;
chars\skins\german_action_head.dtx;0;DTX_VERSION_LT2;256;256;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;3;BPP_S3TC_DXT1;1;0;0;0.0;0;;
chars\skins\german_casual.dtx;0;DTX_VERSION_LT2;512;512;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;3;BPP_S3TC_DXT1;1;0;0;0.0;0;;
chars\skins\german_casual_head.dtx;0;DTX_VERSION_LT2;256;256;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;3;BPP_S3TC_DXT1;1;0;0;0.0;0;;
chars\skins\harmguard_action.dtx;0;DTX_VERSION_LT2;256;256;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;3;BPP_S3TC_DXT1;0;0;0;0.0;0;;
chars\skins\harmguard_action_head.dtx;0;DTX_VERSION_LT2;256;256;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;3;BPP_S3TC_DXT1;1;0;0;0.0;0;;
chars\skins\helicopter_action.dtx;0;DTX_VERSION_LT2;512;512;4;'1000100000000000;DTX_PREFER4444 ;;DTX_SECTIONSFIXED ;;;;;;;;;0;20;3;BPP_32;1;1;0;0.0;0;;
chars\skins\helicopter_action_head.dtx;0;DTX_VERSION_LT2;512;512;4;'1000100000000000;DTX_PREFER4444 ;;DTX_SECTIONSFIXED ;;;;;;;;;0;20;3;BPP_S3TC_DXT5;1;1;0;0.0;0;;
chars\skins\helicopter_winter.dtx;0;DTX_VERSION_LT2;512;512;4;'1000100000000000;DTX_PREFER4444 ;;DTX_SECTIONSFIXED ;;;;;;;;;0;20;3;BPP_32;1;1;0;0.0;0;;
chars\skins\helicopter_winter_head.dtx;0;DTX_VERSION_LT2;512;512;4;'1000100000000000;DTX_PREFER4444 ;;DTX_SECTIONSFIXED ;;;;;;;;;0;20;3;BPP_S3TC_DXT5;1;1;0;0.0;0;;
chars\skins\hero_action.dtx;0;DTX_VERSION_LT2;512;512;4;'1000100000000000;DTX_PREFER4444 ;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;3;BPP_S3TC_DXT1;1;0;0;0.0;0;;
chars\skins\hero_action_head.dtx;0;DTX_VERSION_LT2;256;256;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;3;BPP_S3TC_DXT1;0;0;0;0.0;0;;
chars\skins\hero_casual.dtx;0;DTX_VERSION_LT2;512;512;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;3;BPP_S3TC_DXT1;1;0;0;0.0;0;;
chars\skins\hero_casual_head.dtx;0;DTX_VERSION_LT2;256;256;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;3;BPP_S3TC_DXT1;0;0;0;0.0;0;;
chars\skins\hero_casual_nude.dtx;0;DTX_VERSION_LT2;128;128;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;3;BPP_S3TC_DXT1;0;0;0;0.0;0;;
chars\skins\hero_scuba.dtx;0;DTX_VERSION_LT2;256;256;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;3;BPP_S3TC_DXT1;0;0;0;0.0;0;;
chars\skins\hero_scuba_head.dtx;0;DTX_VERSION_LT2;256;256;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;3;BPP_S3TC_DXT1;0;0;0;0.0;0;;
chars\skins\hero_undercover2.dtx;0;DTX_VERSION_LT2;256;256;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;3;BPP_S3TC_DXT1;0;0;0;0.0;0;;
chars\skins\hero_undercover2_head.dtx;0;DTX_VERSION_LT2;256;256;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;3;BPP_S3TC_DXT1;1;0;0;0.0;0;;
chars\skins\hero_winter.dtx;0;DTX_VERSION_LT2;256;256;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;3;BPP_S3TC_DXT1;0;0;0;0.0;0;;
chars\skins\hero_winter_head.dtx;0;DTX_VERSION_LT2;256;256;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;3;BPP_S3TC_DXT1;0;0;0;0.0;0;;
chars\skins\inthero_action.dtx;0;DTX_VERSION_LT2;512;512;4;'1000100000000000;DTX_PREFER4444 ;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;3;BPP_S3TC_DXT1;1;0;0;0.0;0;;
chars\skins\inthero_action_head.dtx;0;DTX_VERSION_LT2;256;256;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;3;BPP_S3TC_DXT1;0;0;0;0.0;0;;
chars\skins\maid_action.dtx;0;DTX_VERSION_LT2;256;256;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;3;BPP_S3TC_DXT1;0;0;0;0.0;0;;
chars\skins\maid_action_head.dtx;0;DTX_VERSION_LT2;128;128;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;3;BPP_S3TC_DXT1;0;0;0;0.0;0;;
chars\skins\malebystander_action.dtx;0;DTX_VERSION_LT2;256;256;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;3;BPP_S3TC_DXT1;0;0;0;0.0;0;;
chars\skins\malebystander_action_head.dtx;0;DTX_VERSION_LT2;256;256;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;3;BPP_S3TC_DXT1;1;0;0;0.0;0;;
chars\skins\malebystander_casual.dtx;0;DTX_VERSION_LT2;256;256;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;3;BPP_S3TC_DXT1;0;0;0;0.0;0;;
